,locid,lat_mean,long_mean,visits,locid_check,osm_place_id,display_name,city,country,country_code
5919,22450,30.273277216700038,-97.74486061669997,76,22450.0,199010479,"Heman Marion Sweatt Travis County Courthouse, 1000, Guadalupe Street, Downtown, Austin, Travis County, Texas, 78701, United States of America",Austin,United States of America,us
5920,125435,30.241198620800034,-97.75840759279987,76,125435.0,175327711,"Habanero Mexican Cafe, 501, West Oltorf Street, South Congress, Austin, Travis County, Texas, 78704, United States of America",Austin,United States of America,us
5921,103474,37.12365815000005,-93.34125728330012,76,103474.0,197541836,"Graceway Baptist Church, South Farm Road 135, Greene County, Missouri, 65810, United States of America",Austin,United States of America,us
5922,22570,32.75432229999997,-97.3338448667,76,22570.0,129281867,"City Place Tower II, 200, Throckmorton Street, Sundance Square, Fort Worth, TX, Fort Worth, Tarrant County, Texas, 76102, United States of America",Fort Worth,United States of America,us
5923,328498,40.42984282099998,-111.89931322240024,76,328498.0,278288619,"Property Solutions, West Executive Parkway, Lehi, Utah County, Utah, 84043, United States of America",Lehi,United States of America,us
5924,102477,59.344651723300046,18.058680295900018,76,102477.0,9499291,"Olssons Skor, Odengatan, Hälsokällan, Vasastaden, Norrmalms stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, Svealand, 113 51, Sverige",Stockholm,Sverige,se
5925,142265,28.42469371790002,-81.46928787229993,76,142265.0,201823757,"Orange County Convention Center West Concourse, Exhibit Drive, Orange County, Florida, 32819, United States of America",Stockholm,United States of America,us
5926,61557,34.181641797400026,-118.3117112517001,76,61557.0,147402437,"AMC Burbank 16, 125, East Palm Avenue, McNeil, Burbank, Los Angeles County, California, 91502, United States of America",Burbank,United States of America,us
5927,1252333,59.909340760700026,10.798455476799981,76,1252333.0,122793538,"Arctanderbyen, Etterstad, Gamle Oslo, Oslo, Norge",Oslo,Norge,no
5928,285836,35.03529374839995,-85.30462145809999,76,285836.0,47347887,"Main Street Meats, 217, East Main Street, Highland Park, Foust, Chattanooga, Hamilton County, Tennessee, 37408, United States of America",Chattanooga,United States of America,us
5929,17376,45.522503112500054,-122.6707005501,76,17376.0,236458325,"Portland Skidmore/Old Town Historic District, Southwest 3rd Avenue, Portland Downtown, Old Town, Portland, Multnomah County, Oregon, 97240, United States of America",Portland,United States of America,us
5930,697820,30.266848433300012,-97.74174440000006,76,697820.0,49045292,"500, Brazos Street, Downtown, Austin, Travis County, Texas, 78701, United States of America",Austin,United States of America,us
5931,793719,40.776479279500066,-74.35358047489993,76,793719.0,126843590,"Livingston Mall, Eisenhower Parkway, Morehousetown, Livingston, Essex County, New Jersey, 07932, United States of America",Austin,United States of America,us
5932,20830,30.290686069200046,-97.73430526260012,76,20830.0,176174792,"2803, San Jacinto Boulevard, The Drag, Austin, Travis County, Texas, 78705, United States of America",Austin,United States of America,us
5933,54304,39.74247131419998,-104.9966597557002,76,54304.0,235733675,"Colorado Convention Center, 700, 14th Street, Central Business District, Denver, Denver County, Colorado, 80202, United States of America",Denver,United States of America,us
5934,222204,59.36135709000005,17.979395320000013,76,222204.0,90755392,"113, Ekensbergsvägen, Gamla Filmstaden, Solna kommun, Stockholms län, Svealand, 171 41, Sverige",Solna kommun,Sverige,se
5935,1529016,33.53709504900004,-117.17570728699985,76,1529016.0,242587303,"41177, Golden Gate Circle, Linda Rosa, Murrieta, Riverside County, California, 92562, United States of America",Murrieta,United States of America,us
5936,301834,33.61714290000005,-111.90496301670005,76,301834.0,240393740,"8140, East Evans Road, Sweetwater Ranch, Scottsdale, Maricopa County, Arizona, 85260, United States of America",Scottsdale,United States of America,us
5937,103937,52.375022793400056,5.217626094799996,76,103937.0,149367420,"Carlton Tower - WTC, Busplein, Centrum, Almere, Flevoland, Nederland, 1325, Nederland",Almere,Nederland,nl
5938,323582,59.922275007700016,10.758587121999996,76,323582.0,31621605,"1A, Sofienberggata, Grünerløkka, Oslo, 0552, Norge",Oslo,Norge,no
5939,44884,37.44325508329998,-122.16104563330006,76,44884.0,116936372,"Dan Gordon's, 640, Emerson Street, University South, Palo Alto, Santa Clara County, California, 94301, United States of America",Palo Alto,United States of America,us
5940,155652,55.60079008310002,13.0007314682,76,155652.0,22688285,"Jensens Bøfhus, Regementsgatan, Davidshall, Norr, Malmö, Malmö kommun, Skåne län, Götaland, 211 43 MALMÖ, Sverige",Malmö,Sverige,se
5941,1209500,30.3095185667,-97.7336507221999,76,1209500.0,49101491,"4331, Guadalupe Street, The Triangle, Austin, Travis County, Texas, 78751, United States of America",Austin,United States of America,us
5942,44749,34.0252499266,-118.39287221429994,76,44749.0,842395,"Trader Joe's, Culver Boulevard, Culver City, Los Angeles County, California, 90293, United States of America",Austin,United States of America,us
5943,17621,30.31578384999996,-97.74151718329996,76,17621.0,49822548,"4508, Burnet Road, Rosedale, Austin, Travis County, Texas, 78756, United States of America",Austin,United States of America,us
5944,347831,37.4844534491,-122.23034620290008,76,347831.0,146418298,"Safeway, 1071, West El Camino Real, Redwood Junction, Redwood City, San Mateo County, California, 94063, United States of America",Redwood City,United States of America,us
5945,17429,30.267004148499996,-97.73218095300012,76,17429.0,173051309,"French Legation Museum, 802, San Marcos Street, East Sixth, Austin, Travis County, Texas, 78701, United States of America",Austin,United States of America,us
5946,694056,30.265080054000002,-97.73975763119985,76,694056.0,131146451,"Austin Convention Center, 500, East Cesar Chavez Street, Rainey Street Historic District, Austin, Travis County, Texas, 78702, United States of America",Austin,United States of America,us
5947,53595,41.94320176669999,-87.64914321670012,76,53595.0,136902184,"3343-3355, North Halsted Street, Boystown, Lake View, Chicago, Cook County, Illinois, 60657, United States of America",Chicago,United States of America,us
5948,665434,51.91476903469995,4.545986035099991,76,665434.0,31931602,"321, Rivium Boulevard, Fascinatio, Capelle aan den IJssel, Zuid-Holland, Nederland, 2909LK, Nederland",Capelle aan den IJssel,Nederland,nl
5949,603177,40.73561954029995,-73.97541205810009,76,603177.0,183020797,"East 23rd Street, Stuy Town, Manhattan, Manhattan Community Board 6, New York, New York County, New York, 10010, United States of America",Manhattan Community Board 6,United States of America,us
5950,101192,59.32084877350005,18.071659505400014,76,101192.0,79348592,"Pelikanslingan, Stadsgården, Södermalm, Södermalms stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, Svealand, 104 65, Sverige",Stockholm,Sverige,se
5951,380545,50.8975317671999,5.98911523819999,76,380545.0,36219229,"48, Thorbeckestraat, Heerlen, Limburg, Nederland, 6415HL, Nederland",Heerlen,Nederland,nl
5952,202546,37.57960814999995,-122.34610446670008,76,202546.0,146136267,"1118, Burlingame Avenue, Burlingame, San Mateo County, California, 94101, United States of America",Burlingame,United States of America,us
5953,110378,59.33696502549994,18.08868885040002,76,110378.0,17642006,"2, Karlaplan, Minan, Östermalm, Östermalms stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, Svealand, 114 60, Sverige",Stockholm,Sverige,se
5954,65892,37.86224220329997,-122.20943570139998,76,65892.0,92940662,"CA 24, Contra Costa County, California, 94563, United States of America",Stockholm,United States of America,us
5955,48513,40.75859473160003,-73.98594617839993,76,48513.0,123493161,"New York Marriott Marquis, 1535, Broadway, Times Square, Manhattan, Manhattan Community Board 5, New York County, New York, 10019, United States of America",Manhattan Community Board 5,United States of America,us
5956,84505,59.32833525040001,18.0778419971,76,84505.0,92717439,"Nationalmuseum, Museikajen, Sillhovet, Norrmalm, Norrmalms stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, Svealand, 111 48, Sverige",Stockholm,Sverige,se
5957,489028,52.30839746999993,4.769822770000003,76,489028.0,152500755,"D-pier, Randweg D, Schiphol, Haarlemmermeer, Noord-Holland, Nederland, 1118LV, Nederland",Haarlemmermeer,Nederland,nl
5958,575652,-37.74633133330004,144.9445026332998,76,575652.0,21800436,"Stop 42: Reynard Street, Melville Road, Pascoe Vale South, City of Moreland, Victoria, 3044, Australia",Haarlemmermeer,Australia,au
5959,141506,39.29894588690001,-94.72066640849991,76,141506.0,135858269,"Kansas City International Airport, 1, Northwest Hampton Road, Hampton, Kansas City, Platte County, Missouri, 64153, United States of America",Kansas City,United States of America,us
5960,11812,32.76707060219998,-96.80726140739992,76,11812.0,166952306,"South Riverfront Boulevard, West End Historic District, Oak Cliff, Dallas, Dallas County, Texas, 75207, United States of America",Dallas,United States of America,us
5961,110326,57.70552296559992,11.982575655000003,76,110326.0,235602339,"Polishuset, Ernst Fontells Plats, Heden, Centrum, Göteborg, Göteborgs Stad, Västra Götalands län, Götaland, 411 40, Sverige",Göteborg,Sverige,se
5962,430372,40.477133409300066,-88.95460367200008,76,430372.0,227789790,"State Farm Insurance Companies, State Farm Plaza, Bloomington, McLean County, Illinois, 61710, United States of America",Bloomington,United States of America,us
5963,672499,30.263515307600006,-97.74016857150013,76,672499.0,131146451,"Austin Convention Center, 500, East Cesar Chavez Street, Rainey Street Historic District, Austin, Travis County, Texas, 78702, United States of America",Austin,United States of America,us
5964,89007,59.33201288610002,18.07225227360002,76,89007.0,129597734,"Thulehuset, Näckströmsgatan, Styrpinnen, Norrmalm, Norrmalms stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, Svealand, 11147, Sverige",Stockholm,Sverige,se
5965,188978,59.936356386299934,10.719180570899995,76,188978.0,236229206,"Universitetet i Oslo, Fearnleys gate, Briskeby, Frogner, Oslo, 0353, Norge",Oslo,Norge,no
5966,81240,43.13614748330006,-89.34570808329983,76,81240.0,45719214,"Metcalfe's on the Go, 4000, International Lane, North Side, Madison, Dane County, Wisconsin, 53704, United States of America",Madison,United States of America,us
5967,24856,30.33851165000003,-97.7195324499999,76,24856.0,80263412,"Crestview, Easy Wind Drive, Crestview, Austin, Travis County, Texas, 78757, United States of America",Austin,United States of America,us
5968,65026,41.90109520389993,-87.6441836356999,76,65026.0,94500354,"Park Community Church, 1001, North Crosby Street, Old Town Village West, Near North Side, Chicago, Cook County, Illinois, 60610, United States of America",Chicago,United States of America,us
5969,37734,41.95262053909996,-87.64947295189997,76,37734.0,283436862,"Starbucks, West Sheridan Road, Pine Grove, Lake View, Chicago, Cook County, Illinois, 60613, United States of America",Chicago,United States of America,us
5970,11003,29.708136448700017,-95.39739847180019,76,11003.0,100027504,"University of Texas MD Anderson Cancer Center, 1515, Holcombe Boulevard, Texas Medical Center, South Lawn, Houston, Harris County, Texas, 77030, United States of America",Houston,United States of America,us
5971,676924,55.59220844999992,12.963237633299991,76,676924.0,176666710,"Erikslustvägen, Västervång, Innerstaden, Malmö, Malmö kommun, Skåne län, Götaland, 21773, Sverige",Malmö,Sverige,se
5972,16420,30.29136196669999,-97.73499573329994,76,16420.0,874624,"University Federal Credit Union, San Jacinto Boulevard, The Drag, Austin, Travis County, Texas, 78705, United States of America",Austin,United States of America,us
5973,1089025,50.66026640000007,5.627279916699994,76,1089025.0,178245984,"203, Petite Voie, Herstal, Liège, Wallonie, 4040, België - Belgique - Belgien",Herstal,België - Belgique - Belgien,be
5974,102571,39.993134558199955,-83.02552921499986,76,102571.0,151579389,"Olentangy River Road, Lennox Town Center, Columbus, Franklin County, Ohio, 43210, United States of America",Columbus,United States of America,us
5975,775110,59.91773413200006,10.737339071099997,76,775110.0,74768623,"Menighetsbibelskolen, Ut i Tjeneste, Oslo, St. Olavs gate, Sentrum, Oslo, 0164, Norge",Oslo,Norge,no
5976,17943,28.370714200000013,-81.52209915000002,76,17943.0,144580918,"The Smokehouse, West Side Pedestrian, Lake Buena Vista, Reedy Creek Improvement District, Orange County, Florida, United States of America",Oslo,United States of America,us
5977,130182,59.332040247999956,18.03007721900001,76,130182.0,149614870,"Drottningholmsvägen, Kulsprutan, Kungsholmen, Kungsholmens stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, Svealand, 112 42, Sverige",Stockholm,Sverige,se
5978,855038,52.13432715450006,6.230541096299991,76,855038.0,27548632,"2, Landweer, Warnsveld, Zutphen, Gelderland, Nederland, 7232CT, Nederland",Zutphen,Nederland,nl
5979,325382,29.44367123689998,-98.48026514049985,76,325382.0,105035037,"Full Goods, East Grayson Street, Pearl, San Antonio, Bexar County, Texas, 78215, United States of America",San Antonio,United States of America,us
5980,115831,59.33605125960001,18.0671131611,76,115831.0,4052449,"Galway's, Kungsgatan, Oxhuvudet, Norrmalm, Norrmalms stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, Svealand, 11139, Sverige",Stockholm,Sverige,se
5981,10418,30.254791966699983,-97.72422551670006,76,10418.0,49202908,"77, Lynn Street, Holly, Austin, Travis County, Texas, 78702, United States of America",Austin,United States of America,us
5982,61768,33.813475698600044,-117.91829019780012,76,61768.0,112171971,"Mad Tea Party, tea cup platform, Neff, Anaheim, Orange County, California, United States of America",Anaheim,United States of America,us
5983,81315,18.402816833099983,-66.0501050949,76,81315.0,235923105,"Universidad de Puerto Rico - Río Piedras, Calle Cochero, Dr. Rafael López Sicardó, Oriente, Río Piedras, San Juan, Puerto Rico, 00931, United States of America",Río Piedras,United States of America,us
5984,97886,59.316790799799996,18.071833849000008,76,97886.0,13526167,"J. Lidenberg, Götgatan, Nederland, Södermalm, Södermalms stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, Svealand, 116 46, Sverige",Stockholm,Sverige,se
5985,31854,28.372748514100014,-81.55100941660014,76,31854.0,287616509,"EPCOT, 200, Epcot Center Drive, Bay Lake, Reedy Creek Improvement District, Orange County, Florida, 32821, United States of America",Stockholm,United States of America,us
5986,42043,40.01729095549994,-105.25439858440018,76,42043.0,136095241,"Century Boulder, 1700, 29th Street, Twenty Ninth Street, Ara, Boulder, Boulder County, Colorado, 80804, United States of America",Boulder,United States of America,us
5987,530792,32.95314952040003,-97.28185627719996,76,530792.0,195751203,"Walgreens, 12417, Alta Vista Road, Fort Worth, Tarrant County, Texas, 87248, United States of America",Fort Worth,United States of America,us
5988,31806,37.41136546669999,-122.09436901669989,76,31806.0,16765681,"Starbucks, 580, North Rengstorff Avenue, Castro City, Mountain View, Santa Clara County, California, 94043, United States of America",Mountain View,United States of America,us
5989,122127,51.2910161963,6.786890029900006,76,122127.0,236044798,"Düsseldorf Flughafen, Tiefenbroicher Weg, Lohausen, Stadtbezirk 5, Düsseldorf, Nordrhein-Westfalen, 40474, Deutschland",Düsseldorf,Deutschland,de
5990,125984,45.53321980000006,-122.6349731167,76,125984.0,97049680,"Fred Meyer, 3030, Northeast Weidler Street, Sullivan's Gulch, Portland, Multnomah County, Oregon, 97232, United States of America",Portland,United States of America,us
5991,86449,13.200411099999998,77.70982123330006,76,86449.0,147526119,"Terminal 1, Restricted Lane, Anneshvara, Devanahalli taluk, Bangalore Rural, Karnataka, 560300, India",Anneshvara,India,in
5992,410521,38.73669712899997,-90.3553727572999,76,410521.0,91857471,"Lambert-St. Louis International Airport - Terminal 1 & 2, Pear Tree Lane, Edmundson, Saint Louis County, Missouri, 63145, United States of America",Edmundson,United States of America,us
5993,32307,21.29158314999997,-157.8379529332998,76,32307.0,193409923,"1655, Makaloa Street, Lower Mānoa, Pawaa, Honolulu, Honolulu County, Hawaii, 96814, United States of America",Honolulu,United States of America,us
5994,390291,30.317650866700006,-97.72193316670013,76,390291.0,174496517,"115, East North Loop Boulevard, North Loop, Austin, Travis County, Texas, 78751, United States of America",Austin,United States of America,us
5995,27815,33.81110382080001,-117.92086791990002,76,27815.0,210226894,"Disneyland, 1313, South Harbor Boulevard, Anaheim Resort District, Anaheim, Orange County, California, 92805, United States of America",Anaheim,United States of America,us
5996,598971,52.4795719801,-1.8994867801999964,76,598971.0,134870488,"The Trocadero, 18, Temple Street, Digbeth, Birmingham, West Midlands Combined Authority, West Midlands, England, B2 5BG, United Kingdom",Birmingham,United Kingdom,gb
5997,879244,13.721354606199982,100.5300199986002,76,879244.0,165531041,"Empire Tower 2, ถนนนราธิวาสราชนครินทร์, สาทร, เขตสาทร, กรุงเทพมหานคร, 10120, ประเทศไทย",Birmingham,ประเทศไทย,th
5998,56391,51.377633731100076,-2.3570501803999973,76,56391.0,281332677,"The Jolly Hog, Dorchester Street, Widcombe, Bath, Bath and North East Somerset, South West England, England, BA1 1SU, United Kingdom",Bath,United Kingdom,gb
5999,1022795,35.64741885169998,139.80366468429995,76,1022795.0,99670478,"富岡二丁目, 東京都, 江東区, 日本 (Japan)",東京都,日本 (Japan),jp
6000,32197,30.27052468330001,-97.78989878329982,76,32197.0,188065629,"Panera Bread, Bee Caves Road, Timberline Ridge, Rollingwood, Travis County, Texas, 78703, United States of America",Rollingwood,United States of America,us
6001,629536,37.73228211669997,-84.32070828329988,76,629536.0,251674207,"164, South Killarney Lane, Arlington, Richmond, Madison County, Kentucky, 40475, United States of America",Richmond,United States of America,us
6002,1212125,50.90441306989997,6.964066028599986,76,1212125.0,151318203,"51, Raderberggürtel, Marienburg, Rodenkirchen, Höningen, Köln, Nordrhein-Westfalen, 50968, Deutschland",Höningen,Deutschland,de
6003,741258,24.47106033,54.34914540999993,76,741258.0,60620898,"33, شارع مْيَدِف, Al Markaziyah West, الخالدية, أبو ظبي, 114692, United Arab Emirates",أبو ظبي,United Arab Emirates,ae
6004,47921,32.805280216699934,-96.81504056670013,76,47921.0,190860936,"3902, Maple Avenue, Oak Lawn, Dallas, Dallas County, Texas, 75219, United States of America",Dallas,United States of America,us
6005,27753,35.53352009789995,-97.56561204779992,76,27753.0,31413876,"Dot Wo Garden, 6161, North May Avenue, Britton, Oklahoma City, Oklahoma County, Oklahoma, 73003, United States of America",Oklahoma City,United States of America,us
6006,9195,38.88879897979997,-77.02599942679993,76,9195.0,236099859,"Smithsonian Institution Building, 1000, Jefferson Drive Southwest, Penn Quarter, Washington, District of Columbia, 20013, United States of America",Washington,United States of America,us
6007,367711,60.58079154039993,15.648436546299994,76,367711.0,108337802,"Främby industriområde, Stora Källviken, Falun, Falu kommun, Dalarnas län, Svealand, 79152, Sverige",Falun,Sverige,se
6008,1470807,50.171130194999954,-5.1252034959999975,76,1470807.0,102842259,"Penryn Campus, A39, Mabe, Tremough, Cornwall, South West England, England, TR10 9FB, United Kingdom",Tremough,United Kingdom,gb
6009,885585,57.293064710000074,18.50943075999999,76,885585.0,92039443,"144, Bjärges, Stånga, Gotlands kommun, Gotlands län, Götaland, Sverige",Stånga,Sverige,se
6010,283540,39.19148694019999,-96.54219746590006,76,283540.0,125983495,"Purple Wave Auction, 825, Levee Drive, Manhattan, Pottawatomie County, Kansas, 66502, United States of America",Manhattan,United States of America,us
6011,138706,37.761410711800025,-122.42417335509998,76,138706.0,4730905,"Delfina, 3621, 18th Street, Castro District, San Francisco, San Francisco City and County, California, 94110, United States of America",San Francisco,United States of America,us
6012,184803,37.77470060870003,-122.39554882049998,76,184803.0,154551689,"Avalon at Mission Bay Phase III, 353, King Street, South Beach, San Francisco, San Francisco City and County, California, 94017, United States of America",San Francisco,United States of America,us
6013,42189,37.772080135299966,-122.43704795840009,76,42189.0,50719345,"296, Divisadero Street, Western Addition, San Francisco, San Francisco City and County, California, 94115-4620, United States of America",San Francisco,United States of America,us
6014,35677,30.39489353339998,-97.74922370910005,76,35677.0,5740441,"Menchie's, Jollyville Road, Hardrock Canyon, Jollyville, Austin, Travis County, Texas, 78759, United States of America",Austin,United States of America,us
6015,1470044,5.325587192499997,100.28634130950009,76,1470044.0,149986158,"Suntech @ Cybercity Penang, Lintang Mayang Pasir 3, Bayan Baru, Barat Daya, Pulau Pinang, 11950, Malaysia",Austin,Malaysia,my
6016,12654,32.86449549999998,-96.7745304,76,12654.0,212517980,"7700, West Northwest Highway, The Village, Gifford, Dallas, Dallas County, Texas, 75225, United States of America",Dallas,United States of America,us
6017,55325,41.92525463240005,-87.65288472179991,76,55325.0,90981792,"DePaul University, North Seminary Avenue, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States of America",Chicago,United States of America,us
6018,1024931,34.14518872549996,-118.14362525940008,76,1024931.0,17353799,"The Yard House, East Colorado Boulevard, Madison Heights, Pasadena, Los Angeles County, California, 91101, United States of America",Pasadena,United States of America,us
6019,310677,30.267353952400004,-97.74064868690014,76,310677.0,163476674,"221, East 6th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, United States of America",Austin,United States of America,us
6020,84810,59.33334811959998,18.05577278140002,76,84810.0,3716621,"Fasching, Kungsgatan, Hasseln, Norrmalm, Norrmalms stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, Svealand, 11122, Sverige",Stockholm,Sverige,se
6021,62666,37.331334347899926,-121.89026355740015,76,62666.0,91977899,"The Tech Interactive, South Market Street, Cityview Plaza, Japantown, San Jose, Santa Clara County, California, 95113, United States of America",San Jose,United States of America,us
6022,262706,32.809045156599964,-96.79574400189996,76,262706.0,140694695,"3813, McKinney Avenue, Uptown PID, Dallas, Dallas County, Texas, 75205, United States of America",Dallas,United States of America,us
6023,62274,59.15239280000002,15.10860735000003,76,62274.0,168258709,"T 646, Hörsta, Kumla kommun, Örebro län, Svealand, 692 71, Sverige",Dallas,Sverige,se
6024,26681,38.88603160000002,-77.15664285000001,76,26681.0,232173431,"East Falls Church Metro, Custis Memorial Parkway, Highland Park, East Falls Church, Arlington, Arlington County, Virginia, 2204, United States of America",Dallas,United States of America,us
6025,1018921,47.352169681500044,7.9076993464999985,76,1018921.0,101300400,"22, Bahnhofstrasse, Bornwald, Olten, Bezirk Olten, Amtei Olten-Gösgen, Solothurn, 4600, Switzerland",Olten,Switzerland,ch
6026,14949,28.366735043699965,-81.55554771419997,76,14949.0,158441305,"Disney's BoardWalk Inn, Epcot Resorts Boulevard, Bay Lake, Reedy Creek Improvement District, Orange County, Florida, 32830-8443, United States of America",Olten,United States of America,us
6027,872978,51.10992728329993,5.223895099999995,76,872978.0,146013887,"44, Kruisstraat, Heppen, Leopoldsburg, Limburg, Vlaanderen, 3971, België - Belgique - Belgien",Leopoldsburg,België - Belgique - Belgien,be
6028,365434,36.128932330900014,-86.67075633999984,76,365434.0,117254981,"Nashville International Airport Terminal, Airport Service Road, Donelson, Nashville-Davidson, Davidson County, Tennessee, 37229, United States of America",Nashville-Davidson,United States of America,us
6029,25617,21.27920719999998,-157.81374908329977,76,25617.0,15060257,"Jack in the Box, Mooheau Avenue, Kapahulu, Honolulu, Honolulu County, Hawaii, 96815-2518, United States of America",Honolulu,United States of America,us
6030,1163866,18.73691438330001,99.10573481669987,76,1163866.0,110585946,"บ้านออน ซอย 8, Ploenchit Collina, บ้านสิวลี, บ้านออน, 50130, ประเทศไทย",บ้านออน,ประเทศไทย,th
6031,192438,33.90976763329995,-117.45666749999991,76,192438.0,154518877,"JCPenney, Hughes Alley, Arlington Station, Riverside, Riverside County, California, 92503-4103, United States of America",Riverside,United States of America,us
6032,62904,30.4150931333,-97.67062518330016,76,62904.0,27248601,"Melrose, Mousse Lane, Tech Ridge Transit Hub, Sprinkle Corner, Austin, Travis County, Texas, 78728, United States of America",Austin,United States of America,us
6033,738537,30.252422472000024,-97.73622035980019,76,738537.0,121493940,"I 35;US 290, Rainey Street Historic District, Austin, Travis County, Texas, 78767, United States of America",Austin,United States of America,us
6034,966876,51.26075337000009,4.442800283400002,76,966876.0,171050842,"46, Alkstraat, Merksem, Antwerpen, Vlaanderen, 2170, België - Belgique - Belgien",Antwerpen,België - Belgique - Belgien,be
6035,26385,35.49279605130003,-97.53096699710017,76,26385.0,130691351,"Gold Dome, 1112, Northwest 23rd Street, Oklahoma City, Oklahoma County, Oklahoma, 73106, United States of America",Oklahoma City,United States of America,us
6036,17810,51.51527266030005,-0.14199614520000012,75,17810.0,23351182,"Oxford Circus, Oxford Street, St. James's, Fitzrovia, City of Westminster, London, Greater London, England, W1B 2ER, United Kingdom",City of Westminster,United Kingdom,gb
6037,68881,59.3335834217,18.070857524900013,75,68881.0,14876081,"24, Smålandsgatan, Packarhuset, Norrmalm, Norrmalms stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, Svealand, 111 47, Sverige",Stockholm,Sverige,se
6038,385029,59.3060858269,18.07985901829997,75,385029.0,96912001,"Folksamhuset, Bohusgatan, Mätspöet, Södermalm, Södermalms stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, Svealand, 116 63, Sverige",Stockholm,Sverige,se
6039,314427,29.493270932199977,-98.48051190380008,75,314427.0,155355721,"Whole Foods Market, 255, East Basse Road, San Antonio, Bexar County, Texas, 78209, United States of America",San Antonio,United States of America,us
6040,1471433,5.3512674415,100.2943181991998,75,1471433.0,151397125,"Taman Pekaka Apartment, 31B, Lorong Pekaka 1, Taman Pekaka, Sungai Dua, George Town, Timur Laut, Pulau Pinang, 11700, Malaysia",George Town,Malaysia,my
6041,321894,57.70715147000008,11.971263760000022,75,321894.0,23046332,"1, Hotellplatsen, Kungshöjd, Inom Vallgraven, Centrum, Göteborg, Göteborgs Stad, Västra Götalands län, Götaland, 411 06, Sverige",Göteborg,Sverige,se
6042,360617,59.33783763000007,18.065793510000027,75,360617.0,23244256,"7, Johannesgatan, Väderkvarnen, Norrmalm, Norrmalms stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, Svealand, 111 38, Sverige",Stockholm,Sverige,se
6043,65281,41.88895615169997,-87.62683510779993,75,65281.0,101555781,"Trump International Hotel & Tower Chicago, 401, North Wabash Avenue, Chicago River North, Near North Side, Chicago, Cook County, Illinois, 60601, United States of America",Chicago,United States of America,us
6044,21645,30.23313316670005,-97.82496154999993,75,21645.0,175144401,"Chick-fil-A, 5033, West US Highway 290 Service Road, Sunset Oaks, Sunset Valley, Travis County, Texas, 78746, United States of America",Sunset Valley,United States of America,us
6045,29258,3.103395860700003,101.59787178040004,75,29258.0,118761882,"Giant Mall Kelana Jaya, Jalan SS 6/12, SS6 Subang Jaya, Kelana Jaya, Petaling Jaya, 4730P, Malaysia",Petaling Jaya,Malaysia,my
6046,154854,40.016169368900016,-105.28421401979996,75,154854.0,74950227,"The Bitter Bar, 835, Walnut Street, The Hill, Ara, Boulder, Boulder County, Colorado, 80802, United States of America",Boulder,United States of America,us
6047,1285097,54.520408968200066,9.574563503300016,75,1285097.0,167746594,"7, Carstensstraße, Altstadt, Schleswig, Schleswig-Flensburg, Schleswig-Holstein, 24837, Deutschland",Schleswig,Deutschland,de
6048,998828,56.025418733299944,12.75302883330002,75,998828.0,173987999,"4, Hövdingegatan, Östra Ramlösa, Ramlösa, Helsingborg, Helsingborgs kommun, Skåne län, Götaland, 256 54, Sverige",Helsingborg,Sverige,se
6049,28444,28.373588673500027,-81.55241489410008,75,28444.0,235776264,"The Land, FWW Promenade, Bay Lake, Reedy Creek Improvement District, Orange County, Florida, United States of America",Helsingborg,United States of America,us
6050,25042,37.76247711670005,-122.39706801670016,75,25042.0,63751106,"MacDaddy, 1453, 18th Street, Potrero Hill, San Francisco, San Francisco City and County, California, 41907, United States of America",San Francisco,United States of America,us
6051,526123,32.78308933790002,-117.1196758747,75,526123.0,126051652,"Aztec Warrior Field, Stadium Plaza, Grantville, San Diego, San Diego County, California, 92108, United States of America",San Diego,United States of America,us
6052,169780,30.41869481670002,-97.7021719667,75,169780.0,185428746,"Parmer Lane, Tomanet Estates, Austin, Travis County, Texas, 78727, United States of America",Austin,United States of America,us
6053,488518,55.611650458300026,12.99840331079998,75,488518.0,18344143,"1B, Jörgen Kocksgatan, Östersjön, Inre Hamnen, Norr, Malmö, Malmö kommun, Skåne län, Götaland, 211 20, Sverige",Malmö,Sverige,se
6054,10187,37.80001010859998,-122.40751147270016,75,10187.0,1385064,"500, Green Street, North Beach, San Francisco, San Francisco City and County, California, 94133, United States of America",San Francisco,United States of America,us
6055,9384,32.94150177520001,-97.11720943450013,75,9384.0,276654114,"Kincaids, East Southlake Boulevard, Old Union, Southlake, Tarrant County, Texas, 76051, United States of America",Southlake,United States of America,us
